Descuento,Deuda,Edad,Unidades curriculares 1.º semestre (matriculadas),Unidades curriculares 1.º semestre (evaluadas),Unidades curriculares 1.º semestre (aprobadas),Desarrollo de Tareas (%),Asistencia (%),Promedio ponderado del semestre,¿La distancia y la separación de mi familia para estudiar en la universidad me hacen considerar abandonar mis estudios.?,¿La incompatibilidad entre mis horarios de trabajo y las clases me llevaría a abandonar la carrera.?,¿La calidad de la enseñanza y las metodologías docentes me desmotivan al punto de pensar en abandonar?,"¿La falta de recursos económicos, becas o facilidades de pago me haría interrumpir mis estudios?","¿Me siento poco integrado/a con mis compañeros y actividades universitarias, lo que me hace pensar en abandonar?","¿El estrés, la ansiedad u otros problemas de bienestar asociados a la vida universitaria me hacen considerar abandonar?",¿La falta de seguridad dentro o cerca del campus influye en mi intención de abandonar?,¿La retroalimentación tardía o poco clara de los docentes afecta mi continuidad y me hace pensar en abandonar?,¿La carrera/facultad donde estoy matriculado no cumple mis expectativas y me hace pensar en retirarme?,¿La dificultad de los cursos supera mis capacidades actuales y me lleva a considerar dejar la universidad?,¿Cuento con poco apoyo familiar para continuar mis estudios y eso me hace considerar el abandono?,"¿Me cuesta adaptarme a la cultura y normas institucionales, lo que afecta mi permanencia?","¿No veo una trayectoria profesional clara a partir de mi carrera actual, por lo que consideraría retirarme?",PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
326.35,4446.12,23,6,6,3,96.2,99.1,10.25,2,1,3,5,4,5,5,2,4,5,1,5,4,-0.45397248792296346,-1.5832270238649546,2.946241512612682,3.1815628124889686,0.9756535419076823,0.38651459634240964,-0.8313074070660876,-0.8096560458854393,0.5875066075191988,0.15861774583133692
1410.48,667.74,16,8,7,4,78.1,80.0,12.27,3,4,1,5,3,2,1,1,1,5,1,5,5,1.5538526708343006,-1.1124614060751494,-0.2162351989844327,1.6565389134055937,-0.46581907966392666,-0.985027992026711,0.1703130378512333,-0.005563049367347887,-2.3417334361585764,2.605916735666466
764.48,1055.33,21,5,5,2,66.6,70.0,7.11,5,1,1,5,3,5,5,4,3,5,5,3,5,-1.9206150221581444,-2.3597584039910084,-0.37417961571066083,0.027538386745014257,0.10396250777930949,1.3319594289835361,-2.38449629394288,0.7543097296169456,-1.1707498556692006,0.49157887945522577
253.3,861.38,20,6,6,5,96.8,82.0,16.29,5,5,5,4,1,4,4,1,4,2,5,4,4,1.1456436193229809,1.2963164990147247,-0.2398761455896328,0.38034944524098596,0.6037460155090478,0.4398893208674806,0.428720050084842,0.5836587590619672,2.1310015198651184,-0.46828599850367186
229.09,570.43,22,8,7,3,72.9,88.1,8.78,5,3,2,3,3,2,2,5,1,5,5,2,5,0.6875282586709738,-1.9332996761239083,-0.9056464200355723,0.38405310293816025,0.8137629281156336,0.06501358025890651,-0.9070341164560795,2.119957699197162,-0.19727483390794315,-0.33365900275770083
302.53,1599.71,22,4,3,2,78.2,83.2,15.02,5,5,4,5,1,3,1,2,4,3,5,3,3,-2.20749038016448,0.9636929721592259,1.0053454745185082,-0.5843225427168433,-0.07654543158683538,0.6919431939668154,0.3199505570135553,1.2696386013542305,1.53367938523226,-0.6565105046700683
664.11,1086.14,19,8,8,8,89.6,95.5,20.0,1,2,2,1,1,5,4,1,5,3,3,3,2,4.2217146844269475,1.6488781248385376,-1.256952237475308,0.7145431312336307,0.5221677165845641,0.06973661168356318,0.18171647745204983,-1.2895376400922638,-0.06663459470456866,-0.8682164821360024
714.31,1118.28,23,6,5,3,86.5,89.6,12.36,3,2,1,5,3,3,2,3,4,2,5,3,1,-0.36555608499869807,0.6579030868888109,0.5317120636658385,0.5662764271783014,-0.13220284227177112,0.9641106936480487,-0.30623953454543207,0.6487067632517114,0.08578907144262575,-0.5181046409753096
538.73,652.87,27,7,6,3,82.7,69.7,11.38,3,4,5,4,1,5,1,2,3,5,4,3,3,-0.027349653129249325,-1.8172746695869393,-0.9929756084372104,-0.9915723782884508,-0.4977840747497333,1.3685693029478763,-0.022394072766070628,0.6875949069762968,1.5464932383410002,-0.18941588679690824
159.09,29.68,23,6,6,3,87.7,94.8,10.84,2,4,1,3,1,1,3,2,2,4,3,2,5,-0.11903417486526287,0.1446578380164274,-0.9602726028235559,1.0545423182373845,1.8327405612349235,-0.036115479776105415,-0.3025849187818496,-0.28689683377980707,-0.2594813837405673,-0.2682065506943971
1765.86,2258.35,22,8,8,5,81.8,100.0,13.23,5,4,5,3,3,1,1,3,2,1,1,2,2,2.7389209587547314,0.67473707906008,0.5685740407722936,0.5726216283613806,-0.13207052059328214,-1.0618266186778085,0.3291736337991451,0.7725388893388364,1.7567038479466204,3.3407705474332876
858.98,621.16,22,6,6,4,68.7,95.0,12.7,4,1,2,5,5,5,2,5,3,5,3,5,1,0.19783496086201205,-0.8683865088571981,0.3447568502234159,1.1303852117032178,-1.1286295660502712,0.18275048245953313,-0.21462963523755033,0.7692936882310326,-0.6517903412381019,-0.4261718768695183
422.71,1112.96,23,7,6,4,82.6,87.4,14.36,5,1,3,3,5,1,3,1,5,3,5,5,5,1.0495798162539625,0.6924320515079289,0.2642854095608366,2.4013241005794175,-0.22121397353075944,1.330115809974036,-0.021304819072150535,0.25216526446150417,0.15958006075145448,-1.1203227329306134
434.82,1407.25,18,8,8,6,100.0,100.0,15.2,2,1,2,3,3,2,2,5,2,2,1,2,5,3.1448985507841356,1.2185489535340726,0.13255013267867463,1.5120107259584181,1.6909663992035782,-1.629212538029114,-1.1988714889985908,0.7216578369322232,-0.7626490300179819,-0.01067067403665034
204.73,547.34,19,6,5,4,64.9,90.2,15.25,1,3,1,3,2,1,4,5,3,3,5,1,1,0.2579964563607545,0.9730775030579116,-0.033425025143126966,-1.7146376852334482,1.2897794916190148,-0.8831545781895324,-0.0022403536333205024,0.05805082376787348,-1.1650173422383339,-1.4384066384107388
183.04,1900.17,22,8,7,2,93.2,84.4,5.24,2,3,1,1,3,2,5,5,4,5,2,1,2,-0.027626026754615018,-2.5235975132944515,-0.8330389747776444,0.2791763354677961,1.3862388730138304,-0.735424881829698,-1.1300076473785354,-1.5197957042758812,0.5629196110180116,-0.3749792371799911
731.52,90.17,24,4,3,2,87.2,86.5,11.85,3,1,2,3,1,2,5,1,1,1,3,2,5,-2.124840314002172,1.9918676424499673,-1.097576053205715,0.7664481470250819,0.7431229685478851,0.43361414511459345,-1.4561972499570563,-0.07312383328865901,-0.21416818574725116,1.3926891568510507
489.63,1342.16,23,6,6,5,76.2,76.0,14.84,1,3,4,5,5,3,4,2,4,5,5,2,1,0.841919506683739,-0.5679538186991441,1.012940606455847,-0.9940360511677583,0.3811212486634837,1.0621639656619741,1.44031069588551,-0.37781737231788826,0.05178378025577251,-0.5625354657257414
706.56,738.11,22,8,8,5,87.9,68.2,13.55,4,3,3,2,3,4,2,1,1,3,5,5,1,2.395805588374687,-0.5287589006889675,-1.4601030753108324,0.03695469624922458,-2.4244743768716264,0.5644852401158121,0.5942262818270577,1.075046796340246,0.29660220291256834,0.4856194146460189
594.19,936.6,16,4,4,3,75.3,72.7,12.7,4,2,1,5,4,2,2,5,5,5,1,1,2,-1.6279262686241172,-0.07266690508497176,0.7386534136058535,-0.9475573341190007,-0.3103872788771049,-1.1915109151985233,-1.1244905922358848,-0.9279570975001429,-1.1025440131950666,-0.23960393064353336
434.02,438.7,23,5,4,2,83.6,89.4,11.28,1,2,1,3,1,1,3,5,5,4,3,4,5,-1.7285506334794276,0.4314801422792759,-0.7761743905451343,0.8687438045827602,1.9237397187789047,-0.2899781332383331,-1.6960262050562982,-0.7790595254930965,-0.9153241815244715,-1.5467396727789715
718.25,2391.71,23,7,7,4,86.7,85.2,12.77,5,2,3,5,1,1,1,2,1,4,5,5,1,1.1434677566560216,-0.4199896194211657,1.2407654962590244,1.3270683844030593,-1.4954919420237291,-0.4826797360365485,-0.6599526477089506,2.0879115836132067,1.2141989596870337,0.3580766619783369
341.13,576.82,26,7,7,5,88.0,71.5,14.98,4,1,4,2,1,2,1,5,4,4,4,4,4,1.645854981991209,0.12507244936555836,-1.3956126116473415,-0.2720582133270995,-0.47676920934016603,0.21895329142209596,-2.032938273357677,0.9439632192076669,1.0688840486850677,-1.7908194806975173
27.97,1415.37,26,5,5,5,85.5,70.9,19.04,3,5,3,4,5,5,1,5,4,1,1,3,3,0.5115813330388519,1.8265263309612945,1.1599555257284517,-2.0789333695001573,-0.7582946193769209,1.5717371054513978,-0.03425891309430109,-0.29839035780128076,0.35540255444792074,-0.7750660194816198
1542.0,2141.2,19,7,7,4,89.9,99.0,11.11,1,1,3,4,5,2,3,1,1,5,4,1,5,1.176376748871579,-0.7782814978836519,0.1972542373593891,2.4211170539695033,2.0604457301631363,0.010857712968897528,0.7671726372944814,1.1916491555981645,-1.2361925955362567,2.768975357809224
934.06,1876.43,21,7,7,6,73.4,77.6,17.96,4,2,1,3,1,1,1,5,5,1,2,5,1,2.5446363687559574,1.7464270773060373,0.6847650376910982,-0.7678601803472568,-1.6781809750314127,-0.7971276654852086,-2.0186061755571822,-0.37639732064740433,-0.335754738703819,-0.5873567799285843
126.39,555.42,19,4,3,2,70.8,89.0,13.79,3,5,5,5,3,1,1,1,5,3,1,4,2,-2.1793089076243106,0.9901453928856275,1.5202653089816047,-0.13172452581581665,-0.3884640139658042,-1.1945821637490392,2.041498452552006,-1.1826765169182307,0.5841178282683346,-1.0863939556576867
284.34,1122.6,19,4,3,2,88.9,64.0,11.55,5,1,5,5,1,3,2,4,1,2,4,2,3,-2.428097677989817,0.49219616874797667,0.19782706348790904,-1.4116654141106375,-0.85401645829439,-1.1650358195319583,-1.6236659714262793,2.254432226262473,0.8584204242094904,0.08163398338181725
358.74,1433.79,24,6,6,6,85.9,72.7,18.86,3,4,5,3,1,4,1,5,4,3,5,3,4,1.5920678112461282,1.1041165187015585,-0.39649513187043234,-1.820027124065211,0.5051740089874801,0.7519486904354649,-0.6601804700083063,1.5535141698468633,1.2275913878820213,-1.3194081922853804
1359.52,430.82,22,6,6,5,94.7,80.5,15.79,2,1,5,1,2,3,2,2,1,2,2,2,1,1.3097631348494403,1.6804217100943075,-2.0392865482231293,-0.34352519156756717,-1.0198420438517535,-1.0292415423060164,0.173532190332432,0.33456766707125324,0.7345010733521496,1.8401040326754117
103.09,6728.69,24,6,6,3,78.8,77.1,9.24,1,5,2,5,2,4,4,5,3,4,1,4,1,-0.6941793774027639,-2.60393411456235,4.682037336055978,-1.1922290571481837,0.12641012744225075,-0.13739986665958373,-1.35807410893801,-0.6655693599817516,0.591907882599265,0.5043767159803779
721.77,1498.04,18,7,7,4,84.2,96.8,12.28,5,3,2,5,1,5,3,1,1,3,5,2,3,1.1232571538378615,-0.39175737022135615,0.16654463015908091,1.159478916993829,0.3230434807222267,0.1805035674428323,-0.21195222088931906,1.9378685005821252,0.4774878761205172,1.1875022957799009
178.68,370.46,21,5,5,3,84.0,70.8,10.45,4,4,4,4,1,4,5,2,2,3,5,3,1,-1.0606103297332745,-0.4600463719184536,-0.6733963399529648,-1.2078778546853894,-0.5101744827013113,-0.11820161734786064,0.0815651599901474,0.3166198169631266,1.3952590793034205,-0.21077379215182965
23.37,1576.53,20,4,3,2,57.6,73.7,10.64,5,2,5,5,2,5,3,4,1,3,3,1,4,-2.693234674295819,-0.926850253341339,1.0751242965587304,-2.2664593555553476,-0.44218472294161243,-0.28970010914281713,-1.1168841896909834,1.7231885280418735,0.1453978618804758,0.07472589603058022
557.05,478.77,17,6,6,3,78.2,96.1,10.13,1,5,2,5,2,1,4,1,4,4,1,5,4,-0.1764809157249343,-0.4638926827772612,0.6162908598252754,1.6790601589044842,1.5521849133105947,-1.4450389816668423,0.9994218485592492,-1.9872700308121498,-1.093941708734692,0.17459749335327468
88.98,2856.7,16,4,3,2,84.1,91.3,14.37,5,5,2,2,4,1,5,1,1,5,2,5,1,-2.1593446053427474,0.8182513192648365,1.4820037099918886,1.65662417230992,-1.110957578520197,-1.8562952595646809,1.3680241469678844,-0.6493646917025654,0.377481475320977,0.8295623492821708
672.68,371.09,25,6,6,3,74.7,93.1,10.54,1,4,1,3,5,4,3,5,1,4,2,3,1,-0.2858786989560321,-0.7876075915458368,-0.5668101762987451,-0.21659914067616592,0.11852485387296037,0.3223607704267557,0.6849090052557744,-0.29533103813495093,-0.9783736871492485,0.6475581591648149
654.95,2108.75,19,4,4,3,94.0,74.4,15.37,2,2,1,4,1,4,3,1,5,3,4,3,4,-1.3521499871493596,1.1988273725076202,0.27994425029551023,0.4061988575266361,0.408976127146094,0.8356703474968545,-1.1095977310911829,-0.41115052027394317,-0.6793987805482067,-0.20486010710823735
190.37,1008.36,18,4,3,2,91.8,87.6,15.69,5,5,3,5,5,4,4,4,2,3,2,5,1,-2.1067509673674025,1.3758934777419936,1.1594327685042878,0.6272510051312986,-0.701239894402454,-0.9922678126418228,1.013894705732893,0.1210684939099857,0.7250735985081258,0.1958132648481073
381.6,198.48,23,5,4,4,85.8,73.6,17.61,5,2,5,2,1,4,2,3,1,2,4,1,4,-0.2700298589520568,1.9458023997313367,-1.6135362446454993,-1.4960646099663095,-0.5432744358628306,0.23876350345714237,-0.9406717898536924,1.8311620147014356,1.2799284537542492,0.19644707387804747
586.1,1578.8,22,5,5,3,87.0,80.7,10.91,1,3,4,5,1,5,2,1,1,5,2,1,2,-1.1127824689915078,-1.1573375122661627,0.32258447186387523,-0.6223546551623301,0.17190463216095278,-0.20749132150814192,0.3397340611136053,0.28127586746325994,0.4324970523066752,1.1341139150029627
1016.97,3076.7,22,6,6,4,82.6,81.4,11.65,5,3,5,5,1,1,1,1,1,4,1,5,4,0.3440861046301122,-0.6134555066598251,1.845288663949231,1.2874648485252593,-1.1344236270978763,-1.1229502419280175,-0.7489527116137771,0.890335862832869,1.115000810948149,2.219122461562052
399.95,818.44,18,5,4,2,87.7,70.4,8.33,3,5,3,5,4,5,3,1,4,2,1,5,3,-1.9536950470960115,-0.7093795086402276,0.45327509123792975,0.11306162611633702,-0.8745537504613726,0.03643661147574424,0.9326668457130137,-1.317124322968355,-0.3400969049122304,0.48245514875805795
316.44,336.84,28,4,3,1,78.3,87.2,5.0,1,4,3,3,1,1,1,5,4,5,3,4,3,-3.542895331833491,-1.2185196623599954,-0.8265594078918069,-0.11143237305930687,1.0003776819044026,-0.045273195916022094,-0.4062603118583098,-0.3218860140927744,0.555840239494583,-1.4703675297018743
242.99,45.24,25,4,3,1,82.2,96.1,7.37,1,1,1,3,4,3,1,1,3,5,3,2,2,-3.2362931780077675,-0.4982263760138032,-0.7327857402134346,1.471007825737092,-0.1405549753601346,0.9313254550539605,0.839130197933665,-0.397080059282083,-0.8088754695529334,-1.076128700618551
1177.36,111.24,27,8,8,5,91.3,85.4,13.21,3,2,1,4,3,5,5,3,2,1,4,5,3,2.4663862912762697,0.4252358329968618,-1.1961808870607746,1.1705300800076504,-0.06753159440969958,1.9110036365221688,-1.2889472762192389,0.08526901918013914,-0.10115828303540192,1.245574138543183
1117.71,784.75,17,8,7,4,81.8,91.4,11.44,2,1,2,5,1,2,5,5,5,5,2,1,4,1.3924035699195128,-1.0853552737616594,-0.2826107496635549,0.609395991653295,2.682476549023305,-1.5810444971807047,-2.0846615145337903,-0.9750529545013632,-0.529959471674868,0.4184558844867422
600.38,1573.75,21,4,3,2,83.4,82.4,12.56,3,1,1,5,1,3,1,2,1,3,1,1,2,-2.3117586866846023,0.8174059624454131,0.8852934616218222,-0.2115052256744754,-0.9326713753639657,-0.591816332850578,-1.4105624858553099,0.38006262855544287,-0.5882453164030033,1.05894828622773
224.47,1261.51,18,5,5,3,76.0,83.9,11.43,2,2,2,1,3,5,1,3,1,1,4,2,1,-0.825500931787222,0.489688030291426,-0.8914330717543705,-1.1786123593647313,-1.292614345113789,-0.4145124235733288,0.6221558875567866,1.470029804395762,-1.1196272899053494,-0.49147597376178587
427.7,444.72,18,8,8,4,65.5,97.1,10.95,3,1,4,2,1,5,3,3,1,5,4,2,5,1.6070370792398572,-1.9312008843332917,-1.6988399360582447,0.5264171849950682,0.9876535973621006,-0.8834352459401612,-0.4623698499672314,1.6689003491351295,-0.6083094397428147,-0.29477163551282154
1323.97,433.1,23,4,3,2,81.0,82.4,14.35,1,3,5,1,2,1,1,1,3,2,3,2,3,-1.9116623646952489,1.987388489219818,-1.654542608806665,-0.6122648653692009,0.12677026711909023,-0.1946331142007061,1.1530298587026158,-0.152368326662617,0.15861560310164577,1.3152062160446596
876.62,67.71,23,7,6,3,83.5,87.9,10.07,4,1,3,1,1,5,1,2,1,5,2,5,4,0.04199460402368321,-1.1558461828558788,-2.7051621635424428,1.8263806241787477,-1.3744580536130737,-0.25306649979798224,-0.917726650105067,0.8267931594686749,0.006139352190386921,0.5725782406946031
261.11,439.01,23,7,7,3,72.8,84.6,9.54,1,4,5,4,2,5,2,5,3,5,4,1,2,0.16616629846424588,-2.4122495953923657,-0.719506368072515,-1.8398960147674253,1.319968739758577,-0.08685416537571468,0.6045220858783615,0.8054605098353937,0.7314577036039711,-1.0676799318502013
257.01,1200.22,28,5,5,3,83.4,91.3,13.88,5,2,4,5,5,2,3,5,3,5,1,5,5,-0.8131965249305125,0.041072144323853005,1.3449604986028858,1.7750411650563311,0.23697201476874136,0.496858946832411,-1.1287941287473433,0.058016794086160624,1.0359790377005607,-0.391569232724878
421.6,704.54,26,6,5,3,70.3,81.5,13.65,4,1,4,5,5,2,5,1,4,1,1,1,4,-0.12916370086928003,0.8069820995471421,1.376163360066745,-0.273857773907713,0.018831890725931243,1.3094318807178587,-0.5195352552591204,-1.5211056926460382,0.4645868486662827,0.5874095065603835
1110.63,22.69,18,5,4,2,88.2,73.4,10.32,3,3,1,5,4,1,4,3,5,5,2,5,2,-1.7525383815989148,-0.27853220828923175,-0.3294616596505114,1.1884841026220625,-0.17796459974385587,-0.8650009522684894,-0.27896985622796855,-1.8865942615178701,-0.9552651886476333,0.5681503079953165
251.08,1502.94,23,5,5,3,88.3,94.3,10.56,4,1,1,5,4,5,3,5,5,2,1,2,2,-1.0082251052697657,0.22018757554448432,1.2132168962988008,0.6749681695870496,0.12446212272526,0.5318639172062832,-1.627159337740147,-0.5798872688035119,0.4394670937045116,-0.8549851566875403
317.8,250.16,23,4,4,2,93.0,79.0,11.28,5,2,5,5,3,4,3,5,1,5,2,1,1,-2.2361317084458965,-0.40780776845541655,-0.22902862732114965,-0.6565385387409732,-0.4161964894434204,-0.9844710460920292,-0.6822314042474718,0.9737239777422136,2.02552662978079,0.3890080995463112
223.01,910.14,24,7,6,4,76.1,89.7,14.24,4,3,1,4,4,2,4,2,3,5,3,1,1,0.8508731790242112,-0.22829950726073067,0.634825967146646,0.19458378247808344,-0.13962857941468684,0.7340346768209592,0.14626437638934328,-0.8513187166028484,0.4792164395089398,-0.2274558157356003
201.73,3644.61,24,8,7,5,65.2,78.5,13.37,2,5,2,4,5,4,1,4,1,5,5,1,5,1.7389344396437987,-2.089707921222353,1.9201552307266097,-1.4923069174007138,0.8566930845624711,1.9996113276368226,0.3648339180319602,2.1039466050485736,-1.1787327731576764,0.37672356321252676
313.9,227.63,27,4,4,3,60.3,83.8,14.94,1,1,1,2,1,3,3,5,3,5,1,4,5,-1.5748404391069053,0.4054072070665883,-0.9671736606517259,-0.5126911527343302,0.29059738483899844,0.3936720873150343,-2.259760859079085,-1.1241604229709123,-1.734377639983532,-1.239992637999113
441.09,295.66,25,5,4,2,71.5,76.9,11.4,5,5,3,5,3,5,3,1,2,1,2,1,5,-1.62546335314366,0.2076538115193698,0.14632809315656783,-1.252514540063076,-0.128862040817462,2.018088730232573,-0.12150302817869266,-0.014631195960462638,0.4733538177739567,1.556613557093644
310.09,778.76,26,6,5,3,71.0,78.1,10.05,3,5,5,5,5,5,2,1,4,4,3,1,2,-0.7799828947070206,-1.6020150976592855,0.6526816470117485,-1.38731356491861,-0.2645150060985808,2.0044293092916,1.9013619939670832,-0.4246992544062576,1.2295596777591136,0.016565664211193383
35.52,2204.0,23,7,6,3,82.5,79.6,10.59,2,5,5,4,3,1,3,2,5,5,3,5,2,0.025179457884610127,-1.6015245583816802,1.4648500699384484,0.25773130588258075,0.25543591618793193,-0.3831052433111097,1.220259516141423,-1.0842203660859075,1.3670217897572545,-1.3258480090369524
1145.06,687.39,16,4,4,3,58.8,76.5,13.05,4,1,1,4,1,1,3,4,5,1,5,1,1,-1.3154513358816233,1.4394697144839075,-0.09634241867358291,-1.938343095287845,-0.3431299999848321,-0.7813114086254512,-1.5362764527709565,0.19392168201980187,-1.1439285420667509,-0.047196397026167146
447.27,560.85,25,6,5,3,78.8,98.7,11.66,5,5,3,3,3,4,4,1,3,5,4,5,1,-0.5934129656287256,-0.506674592152582,-0.47318557844472514,1.6059117456889664,-0.6600369097497057,0.9259326636976807,1.3609724687078029,-0.3525140703410696,1.8081824527156884,-0.10813555350985736
744.57,373.52,19,4,4,2,78.1,76.0,11.78,4,1,3,5,1,1,1,1,2,5,1,4,2,-2.0387182483431308,-0.01058294304269425,0.15330154257781387,0.7192713967050706,-1.7949463379829451,-1.7483816882387504,-0.6796383382861906,-0.22779280507995633,-0.32974723527807753,0.519206865168065
813.73,216.09,19,7,6,4,100.0,91.2,14.22,3,2,5,5,5,3,1,1,1,5,5,1,5,0.985569706858653,0.031110655211461398,-0.5743625413907075,1.7684074080323549,1.328342856587848,0.17804993126760565,1.6141835521073862,2.368259707531023,0.13834464188912965,0.9921718514204304
282.48,1334.67,20,6,5,3,88.8,78.0,13.99,1,3,1,3,1,1,1,1,3,5,2,3,1,-0.3367032544979362,0.15433492578048238,0.06427617414620523,0.14154038960884263,-0.7581015424621944,-1.0279734412947612,0.20327572765102112,-1.0179379673568179,-0.587567234810217,-0.6676743952002686
440.06,589.41,20,5,4,3,68.6,89.3,12.42,1,1,1,2,5,5,4,4,4,3,5,4,1,-1.2546760077114596,0.2521063749427806,-0.7612172619063394,-0.015225556425659495,-0.28218519452453167,0.6354750499616192,0.5387885376356019,-0.1256197661462498,-1.8334703650134916,-1.5985066890309647
1114.1,582.11,23,8,7,4,65.2,96.3,10.61,1,1,3,3,2,5,3,5,1,3,4,1,4,1.3212802812336224,-1.2135177595802,-1.3401523695188124,-0.5972109590856437,1.5739992814202934,0.2611779101822,-0.9337069156127776,1.541986147737749,-1.081185289697702,0.9248753124935565
468.93,505.68,25,7,7,5,91.1,100.0,15.41,5,2,5,5,3,5,1,1,4,3,5,4,2,1.7671191262109212,0.5395776947791169,0.15415162129485535,1.8192360635988445,-0.5441998280637771,1.408386454880411,0.9234155056671934,1.531803260773379,2.2640047083110755,-1.1454408822872386
488.66,820.5,25,5,5,4,80.2,71.4,15.86,3,5,1,1,5,3,3,2,1,1,5,1,4,0.08615766703452173,1.7880729188947746,-1.1314219561265,-1.605474517888997,-0.2012649824076215,2.4127657464259116,0.6626036101275026,0.604880356416875,-0.8213780749736201,1.147587051136629
473.67,724.72,24,4,3,1,87.6,86.5,7.55,3,3,1,4,4,4,2,3,5,3,3,5,1,-3.2352819271327564,-0.22294675954024734,-0.0077804153698196555,1.1092637464691892,-0.8727333929104083,0.9655662892331057,0.1544626450231174,-0.7471451610058757,0.12662318779581305,-0.9583435688248081
900.23,1085.8,21,5,5,3,67.3,94.4,12.08,3,4,3,1,2,5,5,5,3,2,1,1,4,-0.7967696959577374,0.3303261333198347,-1.2242689386648742,-1.1690976285685906,1.4175457112208465,-0.30694441279273305,-0.8287543414200788,-0.7716772531542172,0.08715081664381094,1.4166856226132252
319.1,1422.92,26,7,6,4,89.8,71.2,13.79,1,2,1,5,5,5,3,1,4,1,4,2,2,0.8753152129965819,0.27954359145488006,0.930103318541299,-0.6307054340986626,-0.47912713775399524,2.8489677979093373,0.10403394199516602,-0.574717685267295,-0.655073236283995,-0.42329364380942275
694.69,102.55,21,8,8,5,80.4,84.6,13.55,5,3,5,5,5,4,1,2,5,1,1,3,1,2.531095735520351,0.05883668834619905,0.5007089233569634,-0.08834661873003187,-1.4990700664054781,0.06276699862128293,1.0918404440651601,-0.4907921728848096,1.2995944830658475,-0.03710912042517452
376.25,1099.13,23,8,8,4,79.3,77.3,9.35,5,3,4,5,1,5,1,3,2,5,3,4,1,1.3348044293430037,-2.678058444105528,0.020133264738109065,-0.18968242839369517,-1.6888211250605774,-0.21972785552812157,-0.605160864493283,1.1522470072366513,1.5134287331986018,-0.3164518546748395
418.48,245.41,17,5,5,3,98.6,80.2,11.63,3,3,1,1,1,5,2,1,1,1,5,1,1,-0.7051905329663047,1.2569757750483732,-2.4149001952427307,-0.5203503096974953,-0.8371076902975979,-0.1749110896245994,0.40059077229254864,1.1662952403275266,-0.09345208852853694,0.3033073703890332
271.19,1068.38,17,4,3,2,75.4,80.3,10.39,4,1,2,3,3,4,1,4,3,3,5,2,5,-2.5633588081877554,0.10021037848714506,-0.5482715372603287,-0.16060362159702404,0.09754989826303029,0.08189730228293572,-0.9163010740992997,2.0249397501678974,-1.3370008965185498,-1.009445973233713
914.77,2191.44,21,8,7,6,76.4,77.0,17.81,1,5,1,5,1,1,1,2,2,2,1,5,4,2.8946308711791526,0.9352578823147678,1.6156328890554745,-0.403086921253662,-0.1902449433498892,-0.37035535256776175,-0.4857826723997641,-0.4998339739990445,-1.6871502268724872,1.2900410178676889
218.9,732.53,24,7,7,5,62.6,94.1,14.78,5,5,4,2,5,1,3,1,1,5,5,3,4,1.7693524758909103,-0.2659309139780014,-0.10455587250998606,0.5912344968267973,-0.03419484510549518,0.9206743529432964,1.991130878816846,0.9862521595217387,0.492840440017195,0.14072180024687866
